clu_41642 ENSG00000227232.5
clu_45647 ENSG00000121481.10
clu_45648 ENSG00000121481.10
clu_45652 ENSG00000121486.11
clu_45651 ENSG00000121486.11
clu_45650 ENSG00000121486.11
clu_45654 ENSG00000116668.12
clu_45655 ENSG00000116668.12
clu_45656 ENSG00000116668.12
clu_45658 ENSG00000116668.12
clu_45663 ENSG00000116679.15
clu_45661 ENSG00000116679.15
clu_45660 ENSG00000116679.15
clu_45671 ENSG00000143341.11
clu_45670 ENSG00000143341.11
clu_45667 ENSG00000143341.11
clu_45685 ENSG00000047410.13
clu_45682 ENSG00000047410.13
clu_45681 ENSG00000047410.13
clu_45679 ENSG00000047410.13
clu_45678 ENSG00000047410.13
clu_45677 ENSG00000047410.13
clu_45675 ENSG00000047410.13
clu_45692 ENSG00000157181.15
clu_45690 ENSG00000157181.15
clu_45689 ENSG00000157181.15
clu_45687 ENSG00000157181.15
clu_45691 ENSG00000157181.15
clu_45688 ENSG00000157181.15
clu_45686 ENSG00000157181.15
clu_45700 ENSG00000116711.9
clu_45699 ENSG00000116711.9
clu_45698 ENSG00000116711.9
clu_45708 ENSG00000116747.12
clu_45705 ENSG00000116750.13
clu_45706 ENSG00000116750.13
clu_45704 ENSG00000116750.13
clu_45707 ENSG00000116750.13
clu_45703 ENSG00000116750.13
clu_45709 ENSG00000023572.8
clu_45716 ENSG00000162687.16
clu_45724 ENSG00000000971.15
clu_45721 ENSG00000000971.15
clu_45722 ENSG00000000971.15
clu_45723 ENSG00000000971.15
clu_45725 ENSG00000000971.15
clu_45725 ENSG00000244414.6
clu_45727 ENSG00000066279.17
clu_45729 ENSG00000066279.17
clu_45730 ENSG00000066279.17
clu_45732 ENSG00000066279.17
clu_45734 ENSG00000066279.17
clu_45736 ENSG00000177888.7
clu_45742 ENSG00000213047.12
clu_45744 ENSG00000213047.12
clu_45747 ENSG00000203724.10
clu_45749 ENSG00000151414.14
clu_45750 ENSG00000151414.14
clu_45748 ENSG00000151414.14
clu_45752 ENSG00000203721.6
clu_45755 ENSG00000162702.7
clu_45757 ENSG00000282849.1
clu_45765 ENSG00000118193.11
clu_45763 ENSG00000118193.11
clu_45761 ENSG00000118193.11
clu_45758 ENSG00000118193.11
clu_45760 ENSG00000118193.11
clu_45768 ENSG00000118197.13
clu_45767 ENSG00000118197.13
clu_45766 ENSG00000118197.13
clu_45773 ENSG00000118200.14
clu_45771 ENSG00000118200.14
clu_45772 ENSG00000118200.14
clu_45781 ENSG00000116857.16
clu_45780 ENSG00000116857.16
clu_45784 ENSG00000118194.18
clu_45798 ENSG00000134369.15
clu_45803 ENSG00000134369.15
clu_45801 ENSG00000134369.15
clu_45797 ENSG00000134369.15
clu_45795 ENSG00000134369.15
clu_45796 ENSG00000134369.15
clu_45794 ENSG00000134369.15
clu_45793 ENSG00000134369.15
clu_45806 ENSG00000198700.9
clu_45804 ENSG00000198700.9
clu_45807 ENSG00000198892.6
clu_45809 ENSG00000163431.12
clu_45810 ENSG00000134375.10
clu_45813 ENSG00000176393.10
clu_45812 ENSG00000176393.10
clu_45811 ENSG00000176393.10
clu_45814 ENSG00000143862.7
clu_45815 ENSG00000077152.9
clu_45824 ENSG00000077157.21
clu_45821 ENSG00000077157.21
clu_45819 ENSG00000077157.21
clu_45833 ENSG00000117139.16
clu_45828 ENSG00000117139.16
clu_45830 ENSG00000117139.16
clu_45832 ENSG00000117139.16
clu_45834 ENSG00000228288.6
clu_45837 ENSG00000117153.15
clu_45839 ENSG00000117153.15
clu_45838 ENSG00000117153.15
clu_45841 ENSG00000159346.12
clu_45842 ENSG00000159346.12
clu_45845 ENSG00000163444.11
clu_45847 ENSG00000163444.11
clu_45846 ENSG00000163444.11
clu_45843 ENSG00000163444.11
clu_45844 ENSG00000163444.11
clu_45856 ENSG00000143847.15
clu_45855 ENSG00000143847.15
clu_45852 ENSG00000143847.15
clu_45857 ENSG00000143847.15
clu_45854 ENSG00000143847.15
clu_45851 ENSG00000143847.15
clu_45853 ENSG00000143847.15
clu_45850 ENSG00000143847.15
clu_45861 ENSG00000133048.12
clu_45862 ENSG00000133048.12
clu_45863 ENSG00000133048.12
clu_45864 ENSG00000122176.10
clu_45866 ENSG00000188783.5
clu_45870 ENSG00000058668.14
clu_45871 ENSG00000058668.14
clu_45872 ENSG00000058668.14
clu_45873 ENSG00000058668.14
clu_45874 ENSG00000058668.14
clu_45877 ENSG00000058673.16
clu_45879 ENSG00000182004.12
clu_45880 ENSG00000143842.14
clu_45881 ENSG00000143842.14
clu_45882 ENSG00000143842.14
clu_45884 ENSG00000143845.14
clu_45883 ENSG00000143845.14
clu_45888 ENSG00000143850.13
clu_45887 ENSG00000143850.13
clu_45885 ENSG00000143850.13
clu_45886 ENSG00000143850.13
clu_45889 ENSG00000143850.13
clu_45893 ENSG00000158615.8
clu_45899 ENSG00000198625.12
clu_45897 ENSG00000198625.12
clu_45898 ENSG00000198625.12
clu_45896 ENSG00000198625.12
clu_45914 ENSG00000163531.15
clu_45913 ENSG00000163531.15
clu_45912 ENSG00000163531.15
clu_45911 ENSG00000163531.15
clu_45910 ENSG00000163531.15
clu_45909 ENSG00000163531.15
clu_45908 ENSG00000163531.15
clu_45907 ENSG00000163531.15
clu_45918 ENSG00000117222.13
clu_45917 ENSG00000117222.13
clu_45921 ENSG00000117222.13
clu_45916 ENSG00000117222.13
clu_45920 ENSG00000117222.13
clu_45923 ENSG00000133059.16
clu_45922 ENSG00000133059.16
clu_45925 ENSG00000133069.15
clu_45927 ENSG00000163545.8
clu_45929 ENSG00000163545.8
clu_45933 ENSG00000158711.13
clu_45934 ENSG00000158711.13
clu_45935 ENSG00000158711.13
clu_45939 ENSG00000069275.12
clu_45941 ENSG00000133065.10
clu_45940 ENSG00000133065.10
clu_45946 ENSG00000276600.4
clu_45956 ENSG00000266028.7
clu_45955 ENSG00000266028.7
clu_45954 ENSG00000266028.7
clu_45953 ENSG00000266028.7
clu_45957 ENSG00000266028.7
clu_45952 ENSG00000266028.7
clu_45950 ENSG00000196550.10
clu_45949 ENSG00000196550.10
clu_45967 ENSG00000263528.7
clu_45966 ENSG00000263528.7
clu_45965 ENSG00000263528.7
clu_45961 ENSG00000263528.7
clu_45960 ENSG00000263528.7
clu_45959 ENSG00000263528.7
clu_45958 ENSG00000263528.7
clu_45964 ENSG00000263528.7
clu_45972 ENSG00000143486.15
clu_45974 ENSG00000143486.15
clu_45973 ENSG00000143486.15
clu_45975 ENSG00000143486.15
clu_45970 ENSG00000143486.15
clu_45976 ENSG00000143479.15
clu_45980 ENSG00000162889.10
clu_45979 ENSG00000162889.10
clu_45978 ENSG00000162889.10
clu_45985 ENSG00000162892.15
clu_45984 ENSG00000162892.15
clu_45983 ENSG00000162894.11
clu_45994 ENSG00000123836.14
clu_45999 ENSG00000196352.14
clu_45996 ENSG00000196352.14
clu_46000 ENSG00000117335.19
clu_46001 ENSG00000117335.19
clu_46002 ENSG00000117335.19
clu_46006 ENSG00000174059.16
clu_46005 ENSG00000174059.16
clu_46007 ENSG00000076356.6
clu_46008 ENSG00000076356.6
clu_46009 ENSG00000076356.6
clu_46010 ENSG00000076356.6
clu_46011 ENSG00000076356.6
clu_46012 ENSG00000076356.6
clu_46013 ENSG00000076356.6
clu_46016 ENSG00000076356.6
clu_46029 ENSG00000196878.14
clu_46028 ENSG00000196878.14
clu_46027 ENSG00000196878.14
clu_46026 ENSG00000196878.14
clu_46031 ENSG00000123689.5
clu_46032 ENSG00000117594.9
clu_46035 ENSG00000117597.17
clu_46037 ENSG00000117597.17
clu_46038 ENSG00000117597.17
clu_46039 ENSG00000117597.17
clu_46036 ENSG00000117597.17
clu_46045 ENSG00000203706.8
clu_46049 ENSG00000054392.12
clu_46059 ENSG00000117625.13
clu_46058 ENSG00000117625.13
clu_46057 ENSG00000117625.13
clu_46056 ENSG00000117625.13
clu_46055 ENSG00000117625.13
clu_46061 ENSG00000082512.14
clu_46060 ENSG00000082512.14
clu_46064 ENSG00000153363.12
clu_46062 ENSG00000153363.12
clu_46063 ENSG00000153363.12
clu_46064 ENSG00000236809.2
clu_46067 ENSG00000117650.12
clu_46068 ENSG00000117650.12
clu_46069 ENSG00000117650.12
clu_46075 ENSG00000123684.12
clu_46074 ENSG00000123684.12
clu_46072 ENSG00000123684.12
clu_46073 ENSG00000123684.12
clu_46076 ENSG00000143493.12
clu_46077 ENSG00000143493.12
clu_46079 ENSG00000143493.12
clu_46080 ENSG00000143493.12
clu_46083 ENSG00000143476.17
clu_46082 ENSG00000143476.17
clu_46081 ENSG00000143476.17
clu_46088 ENSG00000066027.11
clu_46087 ENSG00000066027.11
clu_46084 ENSG00000066027.11
clu_46085 ENSG00000065600.12
clu_46086 ENSG00000065600.12
clu_46089 ENSG00000065600.12
clu_46092 ENSG00000117691.9
clu_46097 ENSG00000117697.14
clu_46096 ENSG00000117697.14
clu_46099 ENSG00000203705.10
clu_46098 ENSG00000203705.10
clu_46100 ENSG00000185523.6
clu_46100 ENSG00000198468.7
clu_46103 ENSG00000162769.12
clu_46102 ENSG00000162769.12
clu_46101 ENSG00000162769.12
clu_46105 ENSG00000174606.13
clu_46104 ENSG00000174606.13
clu_46107 ENSG00000136643.11
clu_46108 ENSG00000136643.11
clu_46106 ENSG00000136643.11
clu_46114 ENSG00000143499.13
clu_46113 ENSG00000143499.13
clu_46112 ENSG00000143499.13
clu_46115 ENSG00000152104.11
clu_46117 ENSG00000152104.11
clu_46121 ENSG00000117724.12
clu_46119 ENSG00000117724.12
clu_46120 ENSG00000117724.12
clu_46118 ENSG00000117724.12
clu_46124 ENSG00000082482.13
clu_46125 ENSG00000082482.13
clu_46127 ENSG00000136636.12
clu_46128 ENSG00000136636.12
clu_46129 ENSG00000136636.12
clu_46135 ENSG00000092978.10
clu_46134 ENSG00000092978.10
clu_46133 ENSG00000092978.10
clu_46132 ENSG00000092978.10
clu_46140 ENSG00000067533.5
clu_46141 ENSG00000092969.11
clu_46148 ENSG00000143353.11
clu_46147 ENSG00000143353.11
clu_46154 ENSG00000136628.17
clu_46155 ENSG00000162813.17
clu_46157 ENSG00000162813.17
clu_46156 ENSG00000162813.17
clu_46166 ENSG00000118873.15
clu_46169 ENSG00000118873.15
clu_46168 ENSG00000118873.15
clu_46167 ENSG00000118873.15
clu_46163 ENSG00000118873.15
clu_46165 ENSG00000118873.15
clu_46162 ENSG00000118873.15
clu_46161 ENSG00000118873.15
clu_46159 ENSG00000118873.15
clu_46175 ENSG00000117791.15
clu_46174 ENSG00000117791.15
clu_46179 ENSG00000257551.1
clu_46180 ENSG00000136630.12
clu_46184 ENSG00000143507.17
clu_46188 ENSG00000238042.5
clu_46188 ENSG00000232679.1
clu_46189 ENSG00000232679.1
clu_46201 ENSG00000143498.17
clu_46199 ENSG00000143498.17
clu_46206 ENSG00000154305.16
clu_46209 ENSG00000154305.16
clu_46208 ENSG00000154305.16
clu_46205 ENSG00000154305.16
clu_46204 ENSG00000154305.16
clu_46203 ENSG00000154305.16
clu_46213 ENSG00000162819.11
clu_46214 ENSG00000162819.11
clu_46216 ENSG00000162819.11
clu_46215 ENSG00000162819.11
clu_46212 ENSG00000162819.11
clu_46210 ENSG00000186063.12
clu_46211 ENSG00000186063.12
clu_46218 ENSG00000228106.5
clu_46218 ENSG00000154309.8
clu_46221 ENSG00000162909.17
clu_46223 ENSG00000143514.16
clu_46224 ENSG00000143514.16
clu_46225 ENSG00000143514.16
clu_46227 ENSG00000272645.3
clu_46229 ENSG00000272645.3
clu_46233 ENSG00000185495.10
clu_46232 ENSG00000185495.10
clu_46235 ENSG00000143756.11
clu_46237 ENSG00000143753.12
clu_46245 ENSG00000143748.17
clu_46244 ENSG00000143748.17
clu_46243 ENSG00000143748.17
clu_46242 ENSG00000143748.17
clu_46238 ENSG00000143748.17
clu_46239 ENSG00000143748.17
clu_46240 ENSG00000143748.17
clu_46241 ENSG00000143748.17
clu_46246 ENSG00000143771.11
clu_46248 ENSG00000143771.11
clu_46247 ENSG00000143771.11
clu_46253 ENSG00000143786.7
clu_46258 ENSG00000143786.7
clu_46254 ENSG00000143786.7
clu_46252 ENSG00000143786.7
clu_46251 ENSG00000162923.14
clu_46250 ENSG00000162923.14
clu_46249 ENSG00000162923.14
clu_46257 ENSG00000233384.2
clu_46263 ENSG00000185842.15
clu_46264 ENSG00000185842.15
clu_46280 ENSG00000143815.14
clu_46279 ENSG00000143815.14
clu_46278 ENSG00000143815.14
clu_46283 ENSG00000154380.17
clu_46284 ENSG00000154380.17
clu_46281 ENSG00000154380.17
clu_46282 ENSG00000154380.17
clu_46285 ENSG00000227496.1
clu_46286 ENSG00000143742.12
clu_46287 ENSG00000143819.12
clu_46289 ENSG00000242861.1
clu_46298 ENSG00000196187.11
clu_46297 ENSG00000196187.11
clu_46296 ENSG00000196187.11
clu_46295 ENSG00000196187.11
clu_46294 ENSG00000196187.11
clu_46293 ENSG00000196187.11
clu_46291 ENSG00000196187.11
clu_46290 ENSG00000196187.11
clu_46301 ENSG00000143811.18
clu_46299 ENSG00000143811.18
clu_46300 ENSG00000143811.18
clu_46303 ENSG00000143751.9
clu_46306 ENSG00000182827.8
clu_46313 ENSG00000183814.15
clu_46312 ENSG00000183814.15
clu_46311 ENSG00000183814.15
clu_46310 ENSG00000183814.15
clu_46309 ENSG00000183814.15
clu_46308 ENSG00000183814.15
clu_46307 ENSG00000183814.15
clu_46315 ENSG00000143772.9
clu_46318 ENSG00000143801.16
clu_46319 ENSG00000143801.16
clu_46322 ENSG00000143801.16
clu_46317 ENSG00000143801.16
clu_46316 ENSG00000143801.16
clu_46325 ENSG00000163050.16
clu_46323 ENSG00000163050.16
clu_46335 ENSG00000143776.18
clu_46336 ENSG00000143776.18
clu_46337 ENSG00000143776.18
clu_46334 ENSG00000143776.18
clu_46330 ENSG00000143776.18
clu_46328 ENSG00000143776.18
clu_46327 ENSG00000143776.18
clu_46338 ENSG00000181450.17
clu_46341 ENSG00000143740.14
clu_46340 ENSG00000143740.14
clu_46344 ENSG00000143761.15
clu_46347 ENSG00000143793.12
clu_46348 ENSG00000162910.18
clu_46349 ENSG00000143774.16
clu_46352 ENSG00000143774.16
clu_46364 ENSG00000154358.20
clu_46363 ENSG00000154358.20
clu_46362 ENSG00000154358.20
clu_46373 ENSG00000154370.15
clu_46376 ENSG00000168159.11
clu_46378 ENSG00000116574.5
clu_46382 ENSG00000168118.11
clu_46381 ENSG00000168118.11
clu_46380 ENSG00000168118.11
clu_46384 ENSG00000069248.11
clu_46385 ENSG00000069248.11
clu_46386 ENSG00000069248.11
clu_46389 ENSG00000135776.4
clu_46388 ENSG00000135776.4
clu_46387 ENSG00000135776.4
clu_46390 ENSG00000135801.9
clu_46391 ENSG00000135801.9
clu_46392 ENSG00000135801.9
clu_46395 ENSG00000135763.9
clu_46394 ENSG00000135763.9
clu_46393 ENSG00000135763.9
clu_46396 ENSG00000143641.9
clu_46399 ENSG00000135775.13
clu_46397 ENSG00000135775.13
clu_46398 ENSG00000135775.13
clu_46400 ENSG00000119280.16
clu_46401 ENSG00000119280.16
clu_46409 ENSG00000143643.12
clu_46411 ENSG00000143643.12
clu_46407 ENSG00000143643.12
clu_46403 ENSG00000143643.12
clu_46406 ENSG00000143643.12
clu_46405 ENSG00000143643.12
clu_46412 ENSG00000173409.13
clu_46415 ENSG00000143633.12
clu_46418 ENSG00000116906.11
clu_46417 ENSG00000116906.11
clu_46416 ENSG00000116906.11
clu_46419 ENSG00000010072.15
clu_46421 ENSG00000135766.8
clu_46422 ENSG00000233461.5
clu_46425 ENSG00000116918.13
clu_46424 ENSG00000116918.13
clu_46423 ENSG00000116918.13
clu_46434 ENSG00000135778.11
clu_46433 ENSG00000135778.11
clu_46442 ENSG00000135749.18
clu_46447 ENSG00000135749.18
clu_46446 ENSG00000135749.18
clu_46445 ENSG00000135749.18
clu_46443 ENSG00000135749.18
clu_46441 ENSG00000135749.18
clu_46439 ENSG00000135749.18
clu_46438 ENSG00000135749.18
clu_46436 ENSG00000135749.18
clu_46449 ENSG00000168275.14
clu_46451 ENSG00000168275.14
clu_46461 ENSG00000059588.9
clu_46460 ENSG00000059588.9
clu_46459 ENSG00000059588.9
clu_46458 ENSG00000059588.9
clu_46457 ENSG00000059588.9
clu_46456 ENSG00000059588.9
clu_46452 ENSG00000059588.9
clu_46453 ENSG00000059588.9
clu_46454 ENSG00000059588.9
clu_46464 ENSG00000168264.10
clu_46472 ENSG00000173726.10
clu_46473 ENSG00000173726.10
clu_46476 ENSG00000188739.14
clu_46482 ENSG00000152904.11
clu_46480 ENSG00000054267.21
clu_46479 ENSG00000054267.21
clu_46478 ENSG00000054267.21
clu_46477 ENSG00000054267.21
clu_46485 ENSG00000116957.12
clu_46486 ENSG00000116957.12
clu_46487 ENSG00000116957.12
clu_46484 ENSG00000116957.12
clu_46483 ENSG00000116957.12
clu_46492 ENSG00000162885.12
clu_46491 ENSG00000162885.12
clu_46490 ENSG00000162885.12
clu_46501 ENSG00000143669.13
clu_46507 ENSG00000143669.13
clu_46506 ENSG00000143669.13
clu_46505 ENSG00000143669.13
clu_46500 ENSG00000143669.13
clu_46499 ENSG00000143669.13
clu_46497 ENSG00000143669.13
clu_46496 ENSG00000143669.13
clu_46494 ENSG00000143669.13
clu_46509 ENSG00000116962.14
clu_46511 ENSG00000077585.13
clu_46510 ENSG00000077585.13
clu_46513 ENSG00000086619.13
clu_46520 ENSG00000116977.18
clu_46519 ENSG00000116977.18
clu_46517 ENSG00000116977.18
clu_46518 ENSG00000230325.1
clu_46524 ENSG00000119285.10
clu_46526 ENSG00000119285.10
clu_46522 ENSG00000119285.10
clu_46535 ENSG00000116984.12
clu_46534 ENSG00000116984.12
clu_46533 ENSG00000116984.12
clu_46532 ENSG00000116984.12
clu_46530 ENSG00000116984.12
clu_46531 ENSG00000116984.12
clu_46529 ENSG00000116984.12
clu_46528 ENSG00000116984.12
clu_46542 ENSG00000155816.19
clu_46546 ENSG00000155816.19
clu_46547 ENSG00000155816.19
clu_46545 ENSG00000155816.19
clu_46541 ENSG00000155816.19
clu_46540 ENSG00000155816.19
clu_46539 ENSG00000155816.19
clu_46538 ENSG00000155816.19
clu_46548 ENSG00000180875.4
clu_46553 ENSG00000182901.16
clu_46549 ENSG00000182901.16
clu_46556 ENSG00000225554.1
clu_46557 ENSG00000091483.6
clu_46561 ENSG00000203668.2
clu_46561 ENSG00000054277.13
clu_46560 ENSG00000054277.13
clu_46571 ENSG00000174371.16
clu_46570 ENSG00000174371.16
clu_46568 ENSG00000174371.16
clu_46569 ENSG00000174371.16
clu_46567 ENSG00000174371.16
clu_46566 ENSG00000174371.16
clu_46565 ENSG00000174371.16
clu_46564 ENSG00000174371.16
clu_46580 ENSG00000143702.15
clu_46581 ENSG00000143702.15
clu_46579 ENSG00000143702.15
clu_46582 ENSG00000143702.15
clu_46583 ENSG00000143702.15
clu_46588 ENSG00000054282.15
clu_46587 ENSG00000054282.15
clu_46586 ENSG00000054282.15
clu_46585 ENSG00000054282.15
clu_46584 ENSG00000054282.15
clu_46592 ENSG00000117020.16
clu_46591 ENSG00000117020.16
clu_46590 ENSG00000117020.16
clu_46589 ENSG00000117020.16
clu_46597 ENSG00000035687.9
clu_46598 ENSG00000035687.9
clu_46599 ENSG00000035687.9
clu_46607 ENSG00000121644.18
clu_46606 ENSG00000121644.18
clu_46605 ENSG00000121644.18
clu_46609 ENSG00000203667.9
clu_46613 ENSG00000153187.18
clu_46616 ENSG00000203666.12
clu_46617 ENSG00000203666.12
clu_46615 ENSG00000203666.12
clu_46614 ENSG00000203666.12
clu_46620 ENSG00000162849.15
clu_46628 ENSG00000185420.18
clu_46627 ENSG00000185420.18
clu_46626 ENSG00000185420.18
clu_46623 ENSG00000185420.18
clu_46619 ENSG00000185420.18
clu_46630 ENSG00000162851.7
clu_46629 ENSG00000162851.7
clu_46634 ENSG00000162852.13
clu_46635 ENSG00000162852.13
clu_46633 ENSG00000162852.13
clu_46632 ENSG00000162852.13
clu_46636 ENSG00000143653.9
clu_46647 ENSG00000153207.14
clu_46646 ENSG00000153207.14
clu_46644 ENSG00000153207.14
clu_46643 ENSG00000153207.14
clu_46642 ENSG00000153207.14
clu_46641 ENSG00000153207.14
clu_46640 ENSG00000153207.14
clu_46650 ENSG00000197472.14
clu_46649 ENSG00000197472.14
clu_46648 ENSG00000197472.14
clu_46650 ENSG00000277462.1
clu_46653 ENSG00000188295.14
clu_46654 ENSG00000188295.14
clu_46659 ENSG00000227671.4
clu_46664 ENSG00000162714.12
clu_46666 ENSG00000162714.12
clu_46667 ENSG00000162714.12
clu_46677 ENSG00000175137.10
clu_46678 ENSG00000175137.10
clu_46676 ENSG00000175137.10
clu_46675 ENSG00000175137.10
clu_46674 ENSG00000175137.10
clu_46679 ENSG00000171161.12
clu_46680 ENSG00000171161.12
clu_46684 ENSG00000171163.15
clu_46685 ENSG00000171163.15
clu_46681 ENSG00000171163.15
clu_46683 ENSG00000171163.15
clu_46682 ENSG00000171163.15
clu_46686 ENSG00000171163.15
clu_46688 ENSG00000185220.11
clu_37942 ENSG00000143727.15
clu_37943 ENSG00000143727.15
clu_37941 ENSG00000035115.21
clu_37937 ENSG00000035115.21
clu_37940 ENSG00000035115.21
clu_37939 ENSG00000035115.21
clu_37938 ENSG00000035115.21
clu_37945 ENSG00000151353.14
clu_37953 ENSG00000130508.10
clu_37954 ENSG00000130508.10
clu_37955 ENSG00000130508.10
clu_37959 ENSG00000032389.12
clu_37960 ENSG00000032389.12
clu_37958 ENSG00000032389.12
clu_37957 ENSG00000032389.12
clu_37956 ENSG00000032389.12
clu_37965 ENSG00000171853.15
clu_37964 ENSG00000171853.15
clu_37963 ENSG00000171853.15
clu_37962 ENSG00000171853.15
clu_37961 ENSG00000171853.15
clu_37967 ENSG00000182551.13
clu_37969 ENSG00000242282.6
clu_37968 ENSG00000242282.6
clu_37975 ENSG00000171865.9
clu_37971 ENSG00000171865.9
clu_37972 ENSG00000171865.9
clu_37973 ENSG00000171865.9
clu_37974 ENSG00000171865.9
clu_37976 ENSG00000234171.2
clu_37982 ENSG00000151692.14
clu_37983 ENSG00000151692.14
clu_37991 ENSG00000134313.15
clu_37992 ENSG00000134313.15
clu_37989 ENSG00000134313.15
clu_37988 ENSG00000134313.15
clu_37990 ENSG00000134313.15
clu_37996 ENSG00000143797.11
clu_37995 ENSG00000143797.11
clu_37994 ENSG00000143797.11
clu_37993 ENSG00000143797.11
clu_38001 ENSG00000151693.9
clu_38000 ENSG00000151693.9
clu_37999 ENSG00000151693.9
clu_37998 ENSG00000151693.9
clu_37997 ENSG00000151693.9
clu_38004 ENSG00000119185.12
clu_38003 ENSG00000119185.12
clu_38002 ENSG00000119185.12
clu_38007 ENSG00000119203.13
clu_38005 ENSG00000119203.13
clu_38009 ENSG00000134330.18
clu_38008 ENSG00000134330.18
clu_38012 ENSG00000151694.12
clu_38013 ENSG00000134308.13
clu_38015 ENSG00000134308.13
clu_38024 ENSG00000115750.16
clu_38023 ENSG00000115750.16
clu_38022 ENSG00000115750.16
clu_38021 ENSG00000115750.16
clu_38020 ENSG00000115750.16
clu_38019 ENSG00000115750.16
clu_38018 ENSG00000115750.16
clu_38017 ENSG00000115750.16
clu_38029 ENSG00000171848.13
clu_38029 ENSG00000163009.8
clu_38033 ENSG00000115756.12
clu_38032 ENSG00000115756.12
clu_38031 ENSG00000115756.12
clu_38035 ENSG00000115758.12
clu_38036 ENSG00000115758.12
clu_38043 ENSG00000115761.15
clu_38044 ENSG00000115761.15
clu_38042 ENSG00000115761.15
clu_38047 ENSG00000162976.12
clu_38052 ENSG00000134318.13
clu_38051 ENSG00000134318.13
clu_38050 ENSG00000134318.13
clu_38049 ENSG00000134318.13
clu_38048 ENSG00000134318.13
clu_38056 ENSG00000169016.16
clu_38055 ENSG00000169016.16
clu_38054 ENSG00000169016.16
clu_38060 ENSG00000134324.11
clu_38062 ENSG00000134324.11
clu_38061 ENSG00000134324.11
clu_38063 ENSG00000134324.11
clu_38058 ENSG00000134324.11
clu_38066 ENSG00000071575.11
clu_38072 ENSG00000162981.13
clu_38083 ENSG00000151779.12
clu_38081 ENSG00000151779.12
clu_38080 ENSG00000151779.12
clu_38079 ENSG00000151779.12
clu_38078 ENSG00000151779.12
clu_38076 ENSG00000151779.12
clu_38077 ENSG00000151779.12
clu_38075 ENSG00000151779.12
clu_38085 ENSG00000079785.14
clu_38084 ENSG00000079785.14
clu_38102 ENSG00000178295.14
clu_38100 ENSG00000178295.14
clu_38098 ENSG00000163029.15
clu_38099 ENSG00000163029.15
clu_38097 ENSG00000163029.15
clu_38096 ENSG00000163029.15
clu_38095 ENSG00000163029.15
clu_38094 ENSG00000163029.15
clu_38093 ENSG00000163029.15
clu_38091 ENSG00000163029.15
clu_38090 ENSG00000163029.15
clu_38106 ENSG00000240857.1
clu_38115 ENSG00000143867.6
clu_38121 ENSG00000183891.5
clu_38126 ENSG00000118965.14
